,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
Bromodomain-containing protein 4,-0.00828619328951,-0.0195729748047,0.00445056512455,-0.0104525155675,-0.0412848553416,-0.00254774232822,0.0194277732605,0.0454125268565,-0.00676013660314,0.00140434282979,0.0110113785779
NADPH oxidase 4,0.00341876510619,-0.0122511689407,-0.00978320957362,0.0150225922302,0.0375660044102,-0.0102937254655,0.0132993054782,-0.0421863873678,-0.013772396096,0.000951035567593,-0.0293934510334
Ketohexokinase,-0.00488740281112,0.013053461679,0.00797637344589,-0.00964993069263,-0.00578753518652,0.0088934091474,-0.0189885386998,0.0243146314696,-0.000561884563076,0.000831845910628,0.0271611153677
Lethal(3)malignant brain tumor-like protein 1,-0.0027115078897,-0.0169103823946,-0.00732828816672,0.00207932800078,0.00397065650823,0.00884083922004,-0.00958181280928,-0.0160628120672,0.015003344693,0.0201706020336,-0.00886777946966
Lethal(3)malignant brain tumor-like protein 3,-0.00125844688859,-0.0186306044253,0.0118257521825,-0.00618127824629,-0.0130296495312,-0.0299014017103,0.0267820282923,0.00681232436448,-0.0160095896867,0.0303133697589,-0.00581389308898
Microtubule-associated protein tau,0.0023306773815,0.0450329058327,0.00339135963195,-0.0105601416895,-0.00948700888047,0.0196714224864,-0.015377888092,0.0260574199863,0.00347553563545,-0.0365122508914,0.0109802934312
15-hydroxyprostaglandin dehydrogenase [NAD+],0.0079127559339,-0.0248532471381,-0.0202486137835,0.00940870118752,0.015263698323,0.00683024297156,-0.010645483702,-0.0323401226085,0.00484973571125,0.00227160660246,-0.0148860301171
G-protein coupled receptor 35,0.00739621267785,-0.0092833955863,0.0326969877504,-0.0241045639931,0.00651594922295,-0.0474766983501,0.0490674008474,0.0371373113289,-0.0532773473522,0.0535089128523,-0.00788855925416
Bromodomain-containing protein 2,0.00797239474939,0.0163894845317,0.00598763131291,0.0135922667913,-0.0229289707234,-0.0027077815509,-0.00131776645393,-0.00149615041857,0.0154183985891,-0.0312825632604,0.00903530968009
ATP-sensitive inward rectifier potassium channel 1,-0.0187129478227,-0.0342270683408,-0.0147602313546,0.0176579763069,0.00844494039674,-0.00777640446744,-0.0148085599941,-0.0391551151157,0.0396189318476,0.0128041742309,0.00808482333862
Neuropeptides B/W receptor type 1,0.00459046591097,0.0320901094938,0.00137226821084,-0.00217199818464,-0.0056231738396,0.0226505996826,-0.0180700711005,0.0145991291538,0.00379722802582,-0.00762970841175,0.00759668000138
Menin,-0.0141485096046,-0.0208239858153,0.00177579461445,-0.0146805185137,0.00175999949818,-0.00386084758646,0.00823479534771,0.00147818379056,0.000251108632702,0.00171030120752,-0.000544863999324
Nuclear receptor ROR-gamma,0.00032569232383,0.0026015965749,0.00104731070653,0.0126845805722,0.00464602575883,0.0120281559929,0.000155399602388,0.013245066157,-0.00891013566557,-0.0176905503713,-0.00242540057903
Enteropeptidase,-0.00682164788791,0.0186164129142,-0.0140157139956,-0.00814272513271,0.0190609533115,-0.0048668651086,0.0102448468316,-0.00831281373222,-0.0233611559324,-0.0223921185234,-0.00872367065266
Endothelial PAS domain-containing protein 1,-0.002347838338,-0.0125003497091,-0.0206636049286,0.0131557788625,0.00569131186251,0.0309197377613,-0.0294418720402,-0.0337215580856,0.0357476325597,0.00467575506405,-0.00436449875205
Nicotinamide phosphoribosyltransferase,-0.00486566275868,-0.00504170660879,-0.00105804212163,-0.00338632544013,-0.0219620120762,0.00723888468031,-0.00816016138401,0.0290576867631,0.0039498296058,0.0286833984005,0.00378698867632
Replication protein A 70 kDa DNA-binding subunit,0.0041125661647,0.00725408741921,0.0198705770693,-0.0021902192739,-0.00364236666035,-0.0245853594951,0.0247599786909,0.00731700987875,-0.0244154420878,0.00709448184149,-0.00725357069591
DNA topoisomerase I,0.0088394094684,0.000248325205567,0.0126234557908,0.00248455128826,-0.00605675857975,0.00335665614957,-0.00508586950016,-0.010141760031,0.0197237646442,-0.0160522485054,0.0112457537554
Farnesyl diphosphate synthase,0.0166843253351,-0.0146768407,0.00687416299645,0.0203998128601,-0.0122733862316,0.0075708338309,-0.00916971571926,-0.017005319515,0.0273794833887,-0.0106205937814,0.0124022950883
Glucagon-like peptide 1 receptor,-0.00265380953539,0.0208257967524,-0.0113674288081,-0.00736860930181,0.0171428373066,0.00702597981005,-0.0118261233242,-0.0185691248667,0.0142920930624,-0.00725467880717,-0.00410081299115
Endothelin receptor ET-B,0.00499234374555,0.0212205498671,0.0101022085534,-0.00404738204906,-0.0151142322836,-0.0165659891054,0.00712497156133,0.0138585639956,-0.00476797820701,-0.00243523140965,0.00287478065438
Steroid 5-alpha-reductase 1,-0.00226776752566,-0.00942767360388,0.0129669751675,0.00869603245254,-0.0116860066213,-0.00509154637998,0.00464701558711,0.0141243893303,-0.0037386093223,-0.00334762171202,0.0155291331865
Vasopressin V2 receptor,-0.00410870481279,-0.0232079322181,-0.00134278136839,-0.0089761312038,0.0137510150799,-0.000702128823562,0.00318718790322,0.00502366635181,-0.0114679123572,0.0228607079648,-0.00429530936754
Somatostatin receptor 5,-0.00792513512625,0.00369521136489,-0.000766657591838,-0.00520517919092,0.00517430194968,-0.0148247371933,0.018682786647,0.0210819957995,-0.024189113417,-0.00427269526299,0.00117921105421
"Histone-lysine N-methyltransferase, H3 lysine-79 specific",-0.00412707268461,0.017203190841,-0.00976852316159,-0.010917470948,0.0197276090426,0.0185550801073,-0.0248555395764,-0.0236004582575,0.0064408959276,-0.00416982378358,-0.00347693423727
Transmembrane protease serine 6,0.0110305600629,0.00403256565124,-0.00557434079991,0.00562052673498,0.00827995969127,0.00714417259633,-0.00672978047512,-0.0156268963353,-0.00189279804872,0.0103235667106,-0.0174244441972
Bromodomain-containing protein 3,0.000619851608094,-0.0172011760166,0.0182967185012,0.00897818204912,-0.0314201400951,-0.0320837106618,0.0255879920818,0.0141351973786,0.00705339784086,-0.0065019064954,0.0254748472919
Cysteinyl leukotriene receptor 1,-0.00802566084034,0.00114909350139,-0.00403293634386,0.0140986080552,-0.0115089298328,0.030247758556,-0.0112968538671,0.00818827820651,0.00980033002207,-0.0133675333197,-0.00997540754236
Corticotropin releasing factor receptor 1,0.00317973654665,-0.00525528832759,-0.0234543701281,-0.000749592432425,0.0286897647905,-0.00412538647619,-0.00456167427558,-0.027689932128,-0.00754420478885,0.00280726365151,-0.0155338894416
Plasminogen,-0.00134411145298,-0.00465945594171,0.0168679664217,-0.0186295364453,9.09087454436e-05,-0.0235616725336,0.0195214885231,0.0180845035737,-0.0242237650985,0.00426210613864,0.00680091170208
Leukocyte adhesion glycoprotein LFA-1 alpha,-0.00218760103709,0.00976248260421,0.00933167890867,-0.00108275391222,-0.00752155749634,-0.00415809977345,-0.000543195475046,0.0114196606479,0.00993376756027,-0.0137765599072,0.0165052554197
Somatostatin receptor 2,-0.00392174570123,0.0197294124858,-0.00771893446524,-0.00991098768431,-0.00705591365421,0.015945183026,-0.00991847662364,0.0152379003308,0.00655553408366,-0.0111811215598,0.00302826654231
DNA topoisomerase II alpha,-0.00738055864849,0.00633292072811,-0.0185581551402,-0.0226305113257,-0.0225141446724,0.0372280405346,-0.0229984594103,0.0053021216786,0.0288361874839,-0.00271733702549,0.0111429944884
Angiotensin-converting enzyme,-0.0115360237405,-0.0293642479654,0.00164636135928,0.00674892661569,-0.00806257870445,0.0126713540433,-0.010788688165,0.0014148121245,0.0170295936408,0.0129580823491,0.00957492645412
Prostanoid EP1 receptor,0.00666679735292,0.00604148171589,0.0221376535031,0.00226020354908,0.0117555031975,-0.0365797452635,0.0352198624946,0.00185203260584,-0.0276151407044,-0.010817325854,0.00198896782078
Muscarinic acetylcholine receptor M4,0.0110212263746,-0.0480630670138,0.00180781656463,0.00372027895945,-0.0142769364292,-0.0211541245531,0.00979722315174,-0.0231503570479,0.0207002375793,0.0425874721324,-0.0171910193928
Inosine-5'-monophosphate dehydrogenase 1,0.000721866482998,0.0208991964797,0.000371842595948,-0.00913546190107,0.0149943733418,-0.00831862645421,-0.014080375063,0.0163955156643,-0.0230392605442,0.00856782036954,0.000640829623665
Receptor protein-tyrosine kinase erbB-2,-0.003642143948,-0.00714360477868,0.00601998180043,0.00348813226432,-0.0196230955764,-0.0165665233725,0.018011350758,0.00800937660589,0.00547494879014,0.00182216833871,0.0100422169319
TNF-alpha,0.0237863398832,-0.0059414743697,0.0103882931157,0.0128708217445,0.00268786440144,-0.0175351909284,0.0101694059056,-0.0137030907059,-0.0118672504399,0.0212259876166,-0.00932539240949
Phosphodiesterase 5A,-0.00140877489044,0.0186911765668,0.00964337977646,-0.0147430659557,0.00233020419699,0.00987549459061,0.0125119681981,0.0150999995598,-0.00333116496632,-0.0197278041539,0.0084328781119
Histone deacetylase 3,-0.00648061388315,0.012631087506,-0.00291673714777,-0.00707524945812,-0.00505329213429,0.0349499491295,-0.0145816534004,-0.000700714229284,-0.00461414938464,-0.014164270894,-0.0147687364634
Serotonin 2b (5-HT2b) receptor,-0.0193868035543,-0.00938087107276,-0.0181935518671,0.00653585246629,0.0145264309678,0.00815299266122,-0.0179482116121,0.00305581743364,-0.00162454988716,-0.00424199577671,0.00888352234477
Thromboxane-A synthase,0.0102995685621,-0.00531532738537,-0.00229600234837,0.0180558851513,0.0118809771702,0.0014563139926,-0.00583684218568,-0.0264158655353,0.0006767565263,-0.0033112569874,-0.00879596334005
Prostanoid EP4 receptor,0.00681225224447,-0.0204106928664,-0.00327736256762,0.00305176523999,0.00221588763426,-0.0193019637334,0.0177310094804,-0.0127965827353,-0.0132814680305,0.036377612617,-0.00696052209319
Tyrosine-protein kinase FYN,-0.00457941228033,0.0110066823805,0.000725316459722,0.00850291363811,0.00519483811104,-0.00525359326777,0.00906327598811,-0.00717227138452,0.00471155738899,0.00300683323007,-0.0140044117949
Macrophage colony stimulating factor  receptor,-0.00468016744599,-0.0141804782256,-0.0371703541342,-0.00226746277927,0.0188170909379,0.0435626818862,-0.0345351893796,-0.0243425222302,0.014402278674,0.00142382295117,-0.0269611261011
Dopamine D5 receptor,-0.00111762328539,0.0229382461849,0.01119108138,-0.0149827956289,-0.0023304611889,-0.0129115066293,0.00249807163947,0.0219077854499,-0.0122497227265,-0.0106251887359,0.0146873691344
Somatostatin receptor 4,0.00547759098148,-0.0236217780886,0.00673992607687,0.0066655635301,-0.00510442356675,-0.00758813414256,0.00207672011465,-0.0138157167735,0.0218035587452,0.00409865349351,0.00135907033045
Gonadotropin-releasing hormone receptor,0.0112766041379,0.016786911365,0.00137284538019,0.00710150551063,-0.00797951567358,-0.00751376782808,0.00672830902827,-0.00172899735773,0.0181246076013,-0.0059815135675,0.00759966879735
Steroid 5-alpha-reductase 2,0.0179981627386,0.0509164604033,-0.00194129877308,-0.0203940350296,0.00636711358732,-0.00812647670585,0.00209317221731,0.0153784409379,-0.0164978441974,-0.0160099394064,-0.0106841591409
Voltage-gated T-type calcium channel alpha-1H subunit,-0.0123781480187,-0.0174853733156,-0.0173787025581,0.00391617553476,-0.0182741280782,0.0209729124874,-0.000847311489285,0.00831752461129,0.00166194536827,-0.0035346940356,0.00831902039485
Thyroid hormone receptor alpha,0.000439037996131,0.0228210047439,0.0069257156051,-0.0114206516658,0.0170435000216,-0.00706472555513,-0.00456424456562,0.014693576349,-0.0311169238895,0.0238478462123,-0.00496787539687
4-hydroxyphenylpyruvate dioxygenase,-0.00100184831671,-0.00343653061881,0.0246966425913,0.000443880772267,0.00214336618046,-0.0140128354401,0.00336399420775,0.0100164351014,-0.0201789400623,-0.005243339258,0.00871035149313
Tyrosine-protein kinase ABL,0.00372391538952,-0.0331428582482,0.0163682760889,0.0109839290902,-0.00609753881991,-0.0110091872058,0.0218975167005,0.00211490849068,0.00455759230782,0.00952954247695,0.000957698933581
Histone deacetylase 6,-0.00613905860833,-0.00230885744039,-0.0190665145776,-0.0198891375483,0.0113332605898,0.00621300242322,0.00558163301275,-0.00273335022907,0.00177335484427,0.017876009969,-0.0168385874126
Alpha-2a adrenergic receptor,-0.00820009847847,0.00371788330257,6.92147861503e-05,0.00585815390633,0.00248047476587,0.0180785959037,-0.0229499495214,-0.00978196085278,0.0209499071114,-0.0134739572322,0.0134400728576
Vascular endothelial growth factor receptor 1,-0.0111760845707,0.00803252177081,-0.00452597105934,0.00427690950867,-0.0251867044033,-0.0160523805678,0.00688969634789,0.0152650071826,0.00094725599239,0.00272677898695,0.000710143655619
Androgen Receptor,-5.17808094021e-05,-0.00574537165534,-0.0140150449176,0.00424895046021,0.000578022993187,0.00961631322213,-0.00393442540475,-0.0102676436795,0.0188029514766,-0.018541353513,0.00275507156503
Tissue-type plasminogen activator,0.00676871714241,-0.0155789971759,-0.00210343068148,-0.00251346889816,0.00359236263792,-0.00453544544255,0.00707220031821,-0.00196974664237,-0.0094915423063,0.011519307182,-0.0166968835517
Serotonin 4 (5-HT4) receptor,-0.0098011940302,0.00522130361512,-0.00317880752639,0.0166748804921,0.0165024721784,-0.00174420932112,0.00655337252247,-0.0185301992486,-0.0221564892875,-0.0241259285478,-0.00622713638034
Calcium sensing receptor,0.000677248397394,0.0123415192287,0.0386225385136,-0.00535203801373,-0.0249447759166,-0.0025929553731,0.00241425453489,0.0319588367991,-0.000773481997015,-0.00267972582198,0.0320872168719
Prostanoid EP2 receptor,-0.0052896560443,-0.00725819254181,0.00447898326724,0.00526455346563,0.0105949811327,-0.00294387926254,-0.0122717472205,-0.00721928451696,0.0198947927933,0.00324465216419,0.0158255234252
Neuronal acetylcholine receptor protein alpha-4 subunit,0.0175945275148,-0.00534621656537,-0.0206084563349,-0.00303505922444,0.00407361641028,0.0127967660501,-0.00374515293911,-0.025754097728,0.00738525884145,0.0164391270314,-0.0309283761558
"Potassium channel, inwardly rectifying, subfamily J, member 11",0.00415582247173,0.00518432456368,0.0088543439359,-0.0138524401677,-0.00306033292098,-0.0054456747447,0.00567027242861,0.0220876063149,-0.0175098952539,-0.00130144946489,0.00525364405493
Vasopressin V1a receptor,-0.0100606519534,-0.0118148896548,-0.00205396158378,0.00377863601679,-0.00893761096009,0.00215878167543,-0.00769622094571,-0.00254122582064,0.012899334857,-0.0154071982408,0.0132583945858
Glutamate carboxypeptidase II,0.00415779367035,-0.000697624183524,-0.00206156002398,0.00387538182344,-0.00443818437737,0.0024222200121,-0.0051276615755,-0.000859437941142,0.00621975081852,0.0061167842528,0.000697082172946
Serotonin 1b (5-HT1b) receptor,-0.0104319937057,-0.0202586069128,-0.00545505082424,0.00961754177695,0.00877331419097,-0.00822478271852,-0.00128712616692,-0.0149917458039,-0.000505453427863,0.0249267709166,0.00088006946199
Serotonin 3a (5-HT3a) receptor,0.0034333230481,0.00909534626942,0.0083916807532,0.00149099919658,-0.0130286781276,-0.00742662270268,0.00489372565163,0.013539329084,-0.00106189598446,-0.0242991460763,0.00920631234813
Aldose reductase,0.00507628378221,-0.00204059269976,0.0100424979761,-0.0154047320315,-0.00744037665183,-0.0234829389822,0.0282023549859,0.00799005775914,-0.0142892963145,0.026193506798,0.00353452748083
Cholecystokinin A receptor,0.0100247032214,0.00465018642555,-0.00809062632837,0.0246231478107,0.0227904011833,0.0185208563528,-0.0275376077657,-0.0149239004014,-0.0129518611,-0.0197934857679,-0.00981215429254
FK506-binding protein 1A,-0.00796910483609,0.0354182167396,-0.0103587358663,-0.0179503786292,0.0102807932504,-0.00423811239002,0.010104809933,0.0159200588108,-0.0111132990528,-0.000263164885325,-0.0209520993175
GABA transporter 1,-0.00325544440835,0.00534494864826,-0.0081207317437,-0.00627600623721,0.0132017646814,0.0311142393795,-0.0133912221169,-0.00600231231562,0.00234072226976,-0.00861523611541,-0.00524143525069
Glutamate [NMDA] receptor subunit epsilon 2,-0.00816216722019,-0.00182999853782,-0.0101316943426,0.000998670810742,-0.00782866417644,0.0173815430386,-0.013048414031,-0.000597725587045,0.0304844789836,-0.00176894816632,0.00578269480207
Serine/threonine-protein kinase RAF,0.00889584878289,0.0106799108171,0.0111502239325,-0.0147155140846,0.00580656447595,-0.0332221825977,0.0240886066227,0.0035013088364,-0.0209813277049,-0.00679405954021,0.00343531182309
Aminopeptidase N,0.0128816122922,-0.00533461800737,0.00695967816896,0.00252533473905,-0.00194034761988,-0.00646365742289,-0.00161742205375,-0.0141299683245,0.00569116861315,0.0153266976737,-0.000731896406976
Cytochrome P450 11B1,0.00407428046323,-0.0132498762206,0.0192567019179,-0.0029606190599,-0.0386441770823,-0.0233046687539,0.0188808382777,0.024509069156,0.000242580196716,0.00955438452345,0.0186166545194
Mitogen-activated protein kinase kinase kinase 12,0.0126377706427,0.00924206717763,-0.0120628255166,-0.000384373734477,0.0200550026439,-0.0142494524679,0.0119367765018,-0.0128744974523,-0.00823514999778,-0.00333552836292,-0.0142356374188
Platelet-derived growth factor receptor beta,-0.000590898333619,0.00630708902765,-0.00426722773679,-0.00892105945428,0.0139044424585,0.0090108084515,-0.00269633865387,-0.00421688536523,-0.010278681738,0.00436004659582,-0.00816664188684
Butyrylcholinesterase,-0.00470668735086,0.00451704540769,0.0030961681834,0.0128340322888,-0.0156529065697,0.0124847120941,-0.0195171850012,0.00814377516684,0.0121262881269,-0.0157475485262,0.017283474622
Alpha-2c adrenergic receptor,-0.0157757750479,-0.00377636412691,-0.00279876716866,0.0184018164741,-0.023612495497,0.0448801816964,-0.0380077490288,0.00557469098834,0.0394098321443,-0.0151765016255,0.0166495323328
Somatostatin receptor 1,0.00557571052705,0.00808232263022,0.00721004154667,-0.0115077109717,0.0228387343659,-0.0140907534958,0.0128540398937,0.00916800271607,-0.0274277139106,-0.00475351757435,-0.0136347311388
Voltage-gated calcium channel alpha2/delta subunit 1,-0.00539854086121,-0.00408423288576,0.00815046128704,-0.00209407116742,-0.000875218763688,0.00037747720869,0.00719281681922,0.00800114993452,0.00409718811028,-0.00583623440825,0.0135390228858
Vasopressin V1b receptor,-0.00907569328129,-0.00432391458353,-0.00662880441688,0.0044936577161,0.0173810832022,-0.00745319895949,0.0162036065637,-0.0189600864429,-0.0046960106499,0.0035417375192,-0.0110919114514
Protoporphyrinogen oxidase,-0.00710876502199,0.00407971609699,-0.00449859342945,0.00232211140217,0.0112897987475,0.00949538960755,-0.0109016419105,-0.00731029562496,-0.00629240958945,0.00325361892387,-0.0019339155601
Xanthine dehydrogenase,0.00993127670291,-0.00429999950563,0.00247900715836,-0.0149134248321,-0.0208297919146,-0.000524829882931,0.00501244926016,0.0178167192559,-0.00366287995049,0.00380639398014,0.000220572537413
Aldehyde dehydrogenase,0.00900528038679,0.00259070387572,0.000918450546189,0.0116744259612,0.00109072090652,-0.00932984050611,0.00306805658769,-0.00875087305232,-0.0110088310623,0.00788094117316,0.009053210143
Stem cell growth factor receptor,-0.013032504612,0.00594582334327,0.00848974504376,-0.0175999888347,-0.0144354106846,0.0112181762915,-0.00614829844877,0.0359377097836,-0.000820003110201,-2.88539608328e-05,0.0126432209859
Histone deacetylase 2,0.0151878627491,-0.0223765143765,0.0146520346718,0.0250908842928,-0.00946405605215,-0.0317773240295,0.0252658797473,-0.0200981512116,-0.00247738981927,-0.012273993099,-0.0102249088565
Lysine-specific demethylase 2A,0.00240198638366,0.00395183299805,-0.0147304314999,0.000397621151684,0.0313478539582,0.00945154985227,-0.0121680024574,-0.0234115600576,-0.00946432068485,-0.00153258640718,-0.013591040317
Histamine H2 receptor,-0.000423855707759,0.0161995644981,0.00297929109604,-0.0133273317961,-0.0107907128834,-0.0217467052976,0.0197623081587,0.031185833827,-0.00067963767647,0.0006324577237,0.00355741910655
Alpha-2b adrenergic receptor,0.00318681523744,0.00283105704308,0.0135984972345,-0.00403350122238,0.00708173727075,-0.00829676289556,0.00118743469552,0.0117603209844,-0.0107702647675,-0.0003816417551,-0.00194118095739
Neprilysin,-0.00501034163929,-0.0104677113893,-0.0229912373677,-0.0188874364425,-0.00443034476084,-0.00795252534147,0.00749503095347,0.00549110321157,0.00518217183216,0.036901384729,-0.0277631155717
Melatonin receptor 1A,-0.00429175505012,0.000599750721919,-0.000844839017876,0.0205457128056,-0.00506792237774,0.0185199771185,-0.0226015401817,-0.00982561691424,0.0137556721031,-0.0209656579357,0.0208631806987
Melatonin receptor 1B,-0.0153140630586,0.0153840887992,0.0148025467616,0.00125765046582,-0.0374230890942,0.0209502753725,-0.0118674676243,0.025805083267,0.035040548161,-0.0399607285317,0.0335756679801
Thyroid hormone receptor beta-1,0.0178236313565,0.0155859791854,-0.00784529185741,-0.00853342379804,0.00602836905976,0.0232709523728,-0.0185881960881,-0.0158423010824,0.0231063083407,-0.00187369294934,-0.00668502300397
Cyclophilin A,-0.00620253186416,-0.00584145758146,-0.0105964057645,-0.00324153523405,0.027790288493,0.017464795402,-0.0140764838532,-0.0145841586397,-0.0113823535835,-0.013926836262,0.00264861733119
Monoamine oxidase A,0.0142833765311,0.00353422278661,-0.00537727058303,0.00914030052254,-0.00488649488393,-0.0231512212249,0.0161366360965,-0.0050839958009,-0.00653527113579,0.0151417854017,-0.0104271318826
Thymidylate synthase,-0.000747377987227,-0.00819520970596,0.00390110826978,0.0066214922816,0.00118066846647,-0.0026344520048,0.022685345552,0.00276104295149,-0.0114488722312,0.0143344974381,-0.0236928732564
Vascular endothelial growth factor receptor 3,-0.00365750642329,-0.0160517525677,-0.00634630310737,-0.00453419669078,-0.00373706450198,-0.0240970234043,0.013214785743,-0.00362049591086,-0.0153093074106,0.0263021454151,-0.000213373803595
Insulin-like growth factor I receptor,-0.0111558302828,-0.0121714019809,-0.0242537374976,0.014716053844,0.0325076246897,0.0388083441346,-0.0265715353774,-0.0471487580405,0.00447904666939,-0.0170965922284,-0.0243844731931
Dihydroorotate dehydrogenase,-0.0156282016334,-0.0282892142584,-0.0215765233784,-0.00236255018612,-0.0161211703329,0.00671664067705,-0.0124665451716,-0.0127122050818,0.0232082435655,0.0202751637402,-0.00194827413688
Epoxide hydrolase 1,0.0118183449323,0.0163564562538,0.0218275118008,-0.0119727012037,0.00749764486179,-0.013609613164,0.0121445581418,0.0179488554279,-0.0139525278549,0.00149792597804,0.0101387496437
Sulfonylurea receptor 2,-0.00976097792877,-0.0226421844816,0.0103860506869,0.0032947633979,-0.000953080059173,-0.0162548544907,0.00523825979504,0.00357059813542,-0.010423612725,0.000984263718401,0.0166845777947
Tyrosine-protein kinase receptor FLT3,0.00299710465432,0.0221465893303,0.00157406055695,-0.00363811073129,-0.0100253047413,0.0248468782009,-0.022977456469,0.0172520842923,0.00686312360081,0.00150966835149,0.0152665790064
Vitamin D receptor,0.0123852828021,0.013631097877,0.000112190914029,-0.00195327598468,0.0125319110127,0.00311727649104,0.0037430256659,-0.00400700820692,0.00651899025698,0.00123195043573,-0.0124469585752
Cytochrome P450 19A1,-0.00877153410412,-0.00104373992413,-0.012276995383,-0.000578323918935,-0.00472734075216,0.0121581909582,-0.00210011757919,-0.0079204996916,0.0111319768801,0.00491600233149,-0.0106718825674
Sodium channel protein type V alpha subunit,0.0160194041462,0.00329705748073,-0.00854193624416,0.0111754810987,0.00525130495084,0.0278152246633,-0.0248576036944,-0.0290037439156,0.0225421137096,0.00260282041295,-0.0207419953475
Insulin receptor,-0.00916837355311,-0.00277667638052,0.00448492010488,0.00504726145121,0.00805173683372,-0.0180167353813,0.00783319086256,-0.00669996354399,-0.0034932181375,-0.0100621813648,0.00756613746645
Serotonin 1d (5-HT1d) receptor,-0.0167112025911,0.0171722014718,-0.00754033209031,0.00622280440921,-0.0112267599918,0.0347273982536,-0.0230113829538,0.0104652909003,0.00528515959869,-0.0373007379025,-0.00270322412314
Glucagon receptor,0.0174860303719,-0.00600403499908,0.0092019541224,0.0120008130061,0.0131348413671,-0.0511476542943,0.0392584585011,-0.00745792546282,-0.0320477197413,0.0256587957771,0.00291856780776
Inhibitor of nuclear factor kappa B kinase beta subunit,-0.000777103220333,-0.00677672875789,0.00267415894903,0.00166098045436,0.0139155660931,-0.00967964899611,0.00896571870267,-0.00811328744108,-0.00362166665783,-0.00165929327999,0.000926511400665
DNA (cytosine-5)-methyltransferase 1,0.0219862484197,0.0219142423393,-0.00423611286608,-0.0252476391089,-0.0125870274754,0.00855013259057,-0.0106324099505,0.022432007716,-0.00209792892554,-0.0128671778039,-0.00824744614797
Mineralocorticoid receptor,-0.0073406496472,-0.0104874507008,0.0160589750598,-0.0013118605436,-0.0186183804757,-0.00976413760484,-0.00426876678591,0.0133827535992,0.00590136788224,0.00615214818189,0.0257416514386
Prostanoid IP receptor,-0.00858491933814,0.00231843759846,-0.00151032852592,-0.00991676855504,-0.0196587573858,-0.00486067261978,0.00187651521333,0.018540586517,0.0163839804977,-0.00218274164106,0.0160282735503
Equilibrative nucleoside transporter 1,0.000996312004585,0.00371377848723,-0.0050269374194,-0.00984173652695,0.0356806932603,-0.00225082607417,0.0146771529857,0.00263786719409,-0.047490311252,0.0206300548612,-0.0212223106981
Plasma kallikrein,0.00392432758663,-0.0225272423576,0.026961732824,0.00277036131816,-0.0332357916186,-0.0073249258013,0.00749007607884,0.00605264561893,0.0196854897635,-0.00696378946466,0.014636074276
Purinergic receptor P2Y12,0.0162968802728,0.00187414025146,0.00662069335735,0.0147604057504,-0.00584287227795,-0.0117955991935,-0.00169382072865,-0.0018090939612,0.00385361457135,-0.0293680666697,0.0149024988059
Inosine-5'-monophosphate dehydrogenase 2,-0.00405924038613,-0.00593883712447,0.00620069851768,-0.00746719783586,-0.0016640712638,-0.0280204778367,0.0131259393327,0.0096238402959,-0.000658864246033,0.033806014879,0.0065361128288
