,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
G-protein coupled receptor 35,548.0,665.0,852.0,962.0,555.0,784.0,173.0,57.0,972.0,3.0,996.0
Bromodomain-containing protein 2,982.0,524.0,813.0,254.0,751.0,346.0,777.0,142.0,929.0,227.0,138.0
ATP-sensitive inward rectifier potassium channel 1,998.0,480.0,422.0,13.0,156.0,627.0,305.0,851.0,697.0,10.0,543.0
Neuropeptides B/W receptor type 1,899.0,539.0,628.0,85.0,540.0,192.0,684.0,356.0,71.0,903.0,15.0
Menin,3.0,42.0,936.0,834.0,692.0,968.0,928.0,68.0,121.0,105.0,998.0
Nuclear receptor ROR-gamma,783.0,88.0,654.0,972.0,656.0,340.0,284.0,203.0,113.0,11.0,791.0
Enteropeptidase,25.0,724.0,352.0,742.0,72.0,940.0,992.0,365.0,994.0,918.0,390.0
Endothelial PAS domain-containing protein 1,890.0,658.0,86.0,27.0,3.0,425.0,415.0,926.0,10.0,651.0,106.0
Nicotinamide phosphoribosyltransferase,805.0,197.0,84.0,944.0,973.0,150.0,36.0,932.0,701.0,236.0,720.0
Replication protein A 70 kDa DNA-binding subunit,5.0,548.0,200.0,920.0,156.0,799.0,919.0,577.0,913.0,883.0,625.0
DNA topoisomerase I,841.0,102.0,363.0,15.0,1000.0,536.0,860.0,5.0,795.0,510.0,422.0
Farnesyl diphosphate synthase,147.0,918.0,448.0,2.0,715.0,508.0,751.0,362.0,189.0,878.0,24.0
Glucagon-like peptide 1 receptor,950.0,595.0,702.0,0.0,945.0,330.0,694.0,89.0,12.0,348.0,275.0
Endothelin receptor ET-B,963.0,757.0,629.0,22.0,165.0,264.0,541.0,998.0,88.0,875.0,23.0
Steroid 5-alpha-reductase 1,887.0,523.0,198.0,383.0,640.0,92.0,75.0,644.0,33.0,875.0,83.0
Vasopressin V2 receptor,999.0,35.0,989.0,684.0,4.0,402.0,337.0,863.0,140.0,158.0,34.0
Somatostatin receptor 5,4.0,372.0,118.0,1000.0,957.0,524.0,49.0,169.0,825.0,917.0,979.0
"Histone-lysine N-methyltransferase, H3 lysine-79 specific",529.0,999.0,889.0,46.0,659.0,182.0,283.0,47.0,253.0,712.0,635.0
Transmembrane protease serine 6,960.0,67.0,785.0,566.0,908.0,537.0,809.0,72.0,519.0,161.0,454.0
Bromodomain-containing protein 3,12.0,700.0,781.0,430.0,197.0,297.0,590.0,506.0,415.0,233.0,715.0
Cysteinyl leukotriene receptor 1,110.0,103.0,275.0,756.0,59.0,596.0,713.0,997.0,363.0,414.0,594.0
Corticotropin releasing factor receptor 1,1000.0,25.0,595.0,232.0,596.0,489.0,200.0,951.0,362.0,1.0,23.0
Plasminogen,45.0,554.0,505.0,905.0,56.0,608.0,233.0,377.0,334.0,926.0,955.0
Leukocyte adhesion glycoprotein LFA-1 alpha,50.0,771.0,21.0,221.0,475.0,855.0,901.0,48.0,760.0,992.0,846.0
Somatostatin receptor 2,68.0,901.0,930.0,681.0,977.0,866.0,972.0,29.0,888.0,999.0,198.0
DNA topoisomerase II alpha,97.0,682.0,115.0,789.0,109.0,907.0,367.0,873.0,988.0,994.0,545.0
Angiotensin-converting enzyme,1000.0,85.0,145.0,1.0,952.0,209.0,41.0,970.0,105.0,70.0,1.0
Prostanoid EP1 receptor,0.0,985.0,986.0,998.0,156.0,50.0,189.0,209.0,125.0,406.0,999.0
Muscarinic acetylcholine receptor M4,565.0,808.0,870.0,543.0,880.0,358.0,307.0,153.0,187.0,3.0,955.0
Inosine-5'-monophosphate dehydrogenase 1,929.0,218.0,683.0,857.0,213.0,56.0,66.0,291.0,766.0,295.0,571.0
Receptor protein-tyrosine kinase erbB-2,78.0,589.0,332.0,680.0,755.0,493.0,642.0,112.0,948.0,6.0,938.0
TNF-alpha,24.0,546.0,352.0,990.0,142.0,461.0,539.0,725.0,233.0,834.0,870.0
Phosphodiesterase 5A,914.0,381.0,330.0,277.0,415.0,541.0,702.0,592.0,821.0,11.0,978.0
Histone deacetylase 3,356.0,465.0,85.0,54.0,984.0,854.0,694.0,605.0,984.0,994.0,24.0
Serotonin 2b (5-HT2b) receptor,981.0,44.0,390.0,18.0,444.0,728.0,217.0,827.0,684.0,321.0,52.0
Thromboxane-A synthase,80.0,508.0,712.0,995.0,1.0,998.0,974.0,121.0,951.0,723.0,974.0
Prostanoid EP4 receptor,941.0,989.0,800.0,100.0,990.0,126.0,189.0,8.0,8.0,985.0,31.0
Tyrosine-protein kinase FYN,883.0,750.0,684.0,242.0,492.0,17.0,339.0,946.0,66.0,309.0,9.0
Macrophage colony stimulating factor  receptor,869.0,168.0,701.0,965.0,22.0,153.0,106.0,938.0,145.0,147.0,483.0
Dopamine D5 receptor,542.0,681.0,393.0,207.0,966.0,391.0,512.0,399.0,846.0,684.0,176.0
Somatostatin receptor 4,229.0,645.0,838.0,757.0,211.0,957.0,876.0,35.0,270.0,99.0,998.0
Gonadotropin-releasing hormone receptor,909.0,28.0,57.0,12.0,738.0,33.0,307.0,972.0,38.0,246.0,4.0
Steroid 5-alpha-reductase 2,5.0,258.0,46.0,214.0,953.0,927.0,895.0,950.0,844.0,917.0,952.0
Voltage-gated T-type calcium channel alpha-1H subunit,982.0,423.0,664.0,13.0,1.0,314.0,607.0,587.0,8.0,154.0,54.0
Thyroid hormone receptor alpha,199.0,355.0,307.0,914.0,288.0,959.0,778.0,232.0,874.0,996.0,538.0
4-hydroxyphenylpyruvate dioxygenase,143.0,879.0,870.0,895.0,946.0,595.0,834.0,10.0,968.0,711.0,560.0
Tyrosine-protein kinase ABL,776.0,767.0,552.0,37.0,663.0,506.0,530.0,462.0,398.0,702.0,101.0
Histone deacetylase 6,971.0,8.0,253.0,779.0,896.0,341.0,46.0,957.0,430.0,288.0,316.0
Alpha-2a adrenergic receptor,21.0,148.0,517.0,858.0,944.0,796.0,924.0,411.0,925.0,531.0,929.0
Vascular endothelial growth factor receptor 1,993.0,816.0,978.0,42.0,389.0,0.0,55.0,679.0,1.0,16.0,153.0
Androgen Receptor,713.0,804.0,114.0,332.0,96.0,711.0,60.0,506.0,11.0,27.0,845.0
Tissue-type plasminogen activator,0.0,880.0,308.0,927.0,905.0,634.0,578.0,95.0,992.0,977.0,659.0
Serotonin 4 (5-HT4) receptor,0.0,982.0,363.0,948.0,349.0,131.0,707.0,48.0,712.0,968.0,1000.0
Calcium sensing receptor,349.0,855.0,185.0,973.0,20.0,773.0,142.0,920.0,317.0,792.0,960.0
Prostanoid EP2 receptor,242.0,21.0,109.0,725.0,749.0,838.0,984.0,652.0,999.0,878.0,447.0
Neuronal acetylcholine receptor protein alpha-4 subunit,999.0,824.0,888.0,97.0,805.0,115.0,330.0,546.0,744.0,175.0,14.0
"Potassium channel, inwardly rectifying, subfamily J, member 11",42.0,771.0,601.0,923.0,154.0,565.0,594.0,208.0,292.0,789.0,864.0
Vasopressin V1a receptor,995.0,53.0,456.0,316.0,938.0,483.0,65.0,360.0,524.0,90.0,509.0
Glutamate carboxypeptidase II,1000.0,16.0,862.0,489.0,17.0,374.0,349.0,979.0,719.0,0.0,45.0
Serotonin 1b (5-HT1b) receptor,983.0,244.0,462.0,7.0,687.0,921.0,29.0,786.0,19.0,597.0,238.0
Serotonin 3a (5-HT3a) receptor,197.0,648.0,372.0,603.0,305.0,794.0,707.0,722.0,194.0,862.0,213.0
Aldose reductase,231.0,321.0,533.0,326.0,391.0,435.0,910.0,100.0,458.0,549.0,493.0
Cholecystokinin A receptor,911.0,45.0,579.0,325.0,198.0,35.0,394.0,903.0,762.0,14.0,65.0
FK506-binding protein 1A,7.0,915.0,806.0,955.0,558.0,74.0,921.0,726.0,64.0,975.0,313.0
GABA transporter 1,740.0,733.0,458.0,856.0,44.0,935.0,121.0,441.0,407.0,789.0,901.0
Glutamate [NMDA] receptor subunit epsilon 2,543.0,571.0,576.0,255.0,383.0,647.0,491.0,492.0,710.0,914.0,288.0
Serine/threonine-protein kinase RAF,0.0,998.0,443.0,725.0,320.0,951.0,984.0,0.0,537.0,986.0,997.0
Aminopeptidase N,997.0,4.0,168.0,924.0,254.0,37.0,43.0,1000.0,323.0,67.0,12.0
Cytochrome P450 11B1,0.0,979.0,78.0,677.0,997.0,938.0,975.0,10.0,979.0,995.0,992.0
Mitogen-activated protein kinase kinase kinase 12,459.0,215.0,785.0,739.0,313.0,718.0,218.0,916.0,647.0,0.0,739.0
Platelet-derived growth factor receptor beta,930.0,170.0,88.0,10.0,332.0,684.0,726.0,960.0,360.0,845.0,92.0
Butyrylcholinesterase,143.0,509.0,389.0,854.0,200.0,411.0,676.0,902.0,621.0,170.0,800.0
Alpha-2c adrenergic receptor,898.0,99.0,624.0,93.0,961.0,531.0,794.0,59.0,210.0,114.0,561.0
Somatostatin receptor 1,397.0,483.0,446.0,290.0,999.0,240.0,687.0,197.0,917.0,301.0,331.0
Voltage-gated calcium channel alpha2/delta subunit 1,199.0,991.0,625.0,929.0,32.0,636.0,118.0,59.0,647.0,995.0,904.0
Vasopressin V1b receptor,785.0,466.0,970.0,969.0,334.0,85.0,139.0,398.0,381.0,13.0,310.0
Protoporphyrinogen oxidase,646.0,726.0,171.0,186.0,970.0,76.0,659.0,525.0,354.0,453.0,533.0
Xanthine dehydrogenase,1000.0,382.0,781.0,9.0,808.0,50.0,211.0,228.0,371.0,3.0,24.0
Aldehyde dehydrogenase,986.0,539.0,1000.0,158.0,137.0,178.0,496.0,83.0,97.0,61.0,214.0
Stem cell growth factor receptor,21.0,956.0,139.0,845.0,17.0,883.0,248.0,926.0,58.0,837.0,863.0
Histone deacetylase 2,551.0,35.0,5.0,214.0,376.0,939.0,235.0,1000.0,549.0,485.0,457.0
Lysine-specific demethylase 2A,80.0,102.0,337.0,394.0,940.0,822.0,954.0,84.0,794.0,878.0,735.0
Histamine H2 receptor,4.0,979.0,346.0,690.0,24.0,955.0,907.0,774.0,802.0,1000.0,576.0
Alpha-2b adrenergic receptor,954.0,169.0,189.0,6.0,992.0,757.0,886.0,464.0,973.0,214.0,103.0
Neprilysin,51.0,605.0,927.0,948.0,242.0,284.0,824.0,3.0,595.0,960.0,699.0
Melatonin receptor 1A,147.0,956.0,640.0,890.0,144.0,624.0,152.0,233.0,531.0,953.0,598.0
Melatonin receptor 1B,515.0,576.0,470.0,454.0,723.0,630.0,99.0,795.0,324.0,552.0,562.0
Thyroid hormone receptor beta-1,966.0,502.0,245.0,5.0,718.0,135.0,540.0,599.0,139.0,126.0,22.0
Cyclophilin A,6.0,927.0,547.0,509.0,14.0,654.0,995.0,434.0,237.0,986.0,307.0
Monoamine oxidase A,945.0,33.0,707.0,906.0,434.0,485.0,199.0,786.0,271.0,416.0,616.0
Thymidylate synthase,515.0,298.0,540.0,956.0,13.0,770.0,332.0,990.0,733.0,15.0,949.0
Vascular endothelial growth factor receptor 3,814.0,623.0,728.0,974.0,444.0,128.0,2.0,36.0,113.0,6.0,992.0
Insulin-like growth factor I receptor,999.0,3.0,580.0,380.0,983.0,216.0,150.0,890.0,179.0,0.0,239.0
Dihydroorotate dehydrogenase,2.0,910.0,187.0,945.0,228.0,468.0,64.0,736.0,995.0,603.0,976.0
Epoxide hydrolase 1,3.0,942.0,646.0,791.0,450.0,593.0,902.0,9.0,539.0,985.0,533.0
Sulfonylurea receptor 2,967.0,873.0,817.0,491.0,75.0,370.0,193.0,390.0,98.0,409.0,347.0
Tyrosine-protein kinase receptor FLT3,917.0,94.0,432.0,291.0,996.0,604.0,761.0,828.0,825.0,283.0,247.0
Vitamin D receptor,98.0,308.0,257.0,980.0,793.0,963.0,383.0,140.0,999.0,957.0,866.0
Cytochrome P450 19A1,995.0,493.0,844.0,39.0,439.0,190.0,56.0,465.0,3.0,292.0,205.0
Sodium channel protein type V alpha subunit,120.0,777.0,867.0,321.0,633.0,486.0,476.0,530.0,371.0,303.0,873.0
Insulin receptor,85.0,135.0,220.0,533.0,988.0,794.0,830.0,20.0,968.0,204.0,885.0
Serotonin 1d (5-HT1d) receptor,99.0,54.0,427.0,727.0,33.0,674.0,996.0,573.0,473.0,999.0,8.0
Glucagon receptor,3.0,999.0,492.0,2.0,192.0,286.0,986.0,159.0,927.0,748.0,644.0
Inhibitor of nuclear factor kappa B kinase beta subunit,897.0,288.0,345.0,336.0,223.0,380.0,7.0,982.0,1.0,215.0,164.0
DNA (cytosine-5)-methyltransferase 1,387.0,96.0,410.0,999.0,719.0,497.0,277.0,421.0,575.0,187.0,994.0
Mineralocorticoid receptor,998.0,101.0,889.0,384.0,968.0,99.0,636.0,82.0,725.0,222.0,167.0
Prostanoid IP receptor,223.0,296.0,177.0,679.0,483.0,268.0,733.0,824.0,122.0,126.0,515.0
Equilibrative nucleoside transporter 1,18.0,619.0,836.0,996.0,342.0,508.0,274.0,159.0,960.0,515.0,986.0
Plasma kallikrein,1000.0,953.0,767.0,1.0,482.0,722.0,81.0,811.0,201.0,188.0,6.0
Purinergic receptor P2Y12,428.0,693.0,466.0,327.0,252.0,315.0,141.0,524.0,74.0,689.0,341.0
Inosine-5'-monophosphate dehydrogenase 2,788.0,444.0,36.0,221.0,216.0,176.0,819.0,953.0,223.0,533.0,47.0
Retinoic acid receptor gamma,973.0,21.0,478.0,95.0,794.0,653.0,139.0,531.0,439.0,24.0,59.0
Platelet-derived growth factor receptor alpha,573.0,845.0,397.0,355.0,317.0,628.0,493.0,695.0,881.0,346.0,655.0
Isocitrate dehydrogenase [NADP] cytoplasmic,32.0,794.0,694.0,956.0,813.0,890.0,608.0,128.0,823.0,687.0,988.0
Retinoic acid receptor beta,458.0,572.0,401.0,72.0,894.0,318.0,870.0,5.0,545.0,798.0,594.0
C-X-C chemokine receptor type 7,2.0,918.0,419.0,942.0,798.0,633.0,898.0,73.0,905.0,998.0,934.0
Nociceptin receptor,70.0,506.0,292.0,754.0,26.0,844.0,288.0,986.0,113.0,462.0,887.0
Coagulation factor IX,458.0,768.0,342.0,129.0,424.0,52.0,341.0,529.0,290.0,993.0,12.0
Dihydrofolate reductase,419.0,204.0,633.0,1000.0,77.0,390.0,67.0,872.0,104.0,67.0,892.0
Niemann-Pick C1-like protein 1,770.0,555.0,394.0,861.0,58.0,788.0,642.0,933.0,196.0,86.0,698.0
Somatostatin receptor 3,111.0,595.0,819.0,305.0,651.0,842.0,968.0,197.0,642.0,462.0,704.0
Epidermal growth factor receptor erbB1,985.0,28.0,157.0,737.0,643.0,157.0,17.0,977.0,863.0,503.0,12.0
Glucocorticoid receptor,958.0,433.0,811.0,449.0,30.0,631.0,922.0,31.0,131.0,997.0,20.0
Muscarinic acetylcholine receptor M5,417.0,460.0,484.0,873.0,483.0,788.0,652.0,878.0,845.0,177.0,546.0
Monoamine oxidase B,17.0,888.0,184.0,349.0,903.0,452.0,502.0,861.0,958.0,988.0,187.0
Thrombin,313.0,532.0,943.0,612.0,881.0,863.0,601.0,12.0,923.0,92.0,998.0
Tyrosine-protein kinase receptor RET,924.0,277.0,271.0,34.0,912.0,542.0,640.0,271.0,378.0,170.0,679.0
"Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial",20.0,246.0,118.0,488.0,961.0,680.0,884.0,237.0,567.0,951.0,502.0
Bile acid receptor FXR,607.0,250.0,616.0,802.0,39.0,307.0,487.0,997.0,660.0,206.0,175.0
Oxytocin receptor,0.0,997.0,819.0,796.0,946.0,346.0,921.0,6.0,539.0,973.0,968.0
Carbonic anhydrase II,989.0,5.0,273.0,989.0,22.0,338.0,13.0,977.0,147.0,66.0,623.0
Peptidyl-prolyl cis-trans isomerase FKBP5,470.0,150.0,568.0,979.0,11.0,966.0,312.0,683.0,476.0,386.0,948.0
Retinoic acid receptor alpha,257.0,757.0,281.0,25.0,244.0,365.0,380.0,989.0,44.0,929.0,12.0
Dopamine D1 receptor,321.0,724.0,272.0,435.0,981.0,580.0,555.0,215.0,956.0,629.0,488.0
Estrogen receptor alpha,870.0,49.0,472.0,998.0,211.0,137.0,31.0,800.0,55.0,79.0,747.0
Retinoid X receptor alpha,958.0,240.0,865.0,355.0,718.0,176.0,770.0,77.0,511.0,192.0,498.0
Ceramide glucosyltransferase,977.0,252.0,854.0,13.0,998.0,224.0,209.0,146.0,278.0,43.0,466.0
Ephrin type-A receptor 2,796.0,732.0,255.0,149.0,216.0,260.0,432.0,536.0,66.0,995.0,2.0
Thromboxane A2 receptor,1000.0,13.0,792.0,210.0,184.0,582.0,70.0,95.0,99.0,0.0,720.0
Sodium channel protein type IV alpha subunit,14.0,768.0,288.0,559.0,12.0,540.0,702.0,914.0,750.0,894.0,738.0
Tyrosine-protein kinase YES,2.0,666.0,374.0,924.0,117.0,665.0,970.0,335.0,775.0,994.0,300.0
Progesterone receptor,701.0,504.0,133.0,175.0,914.0,742.0,232.0,986.0,709.0,72.0,487.0
Fatty acid binding protein adipocyte,5.0,980.0,890.0,953.0,109.0,262.0,682.0,166.0,679.0,803.0,971.0
Macrophage migration inhibitory factor,1.0,971.0,870.0,505.0,304.0,816.0,956.0,539.0,972.0,808.0,829.0
Trypsin I,41.0,696.0,297.0,524.0,909.0,557.0,951.0,254.0,992.0,158.0,872.0
Beta-2 adrenergic receptor,1000.0,680.0,418.0,31.0,732.0,185.0,184.0,526.0,347.0,236.0,16.0
C-X-C chemokine receptor type 4,995.0,28.0,341.0,139.0,421.0,252.0,113.0,870.0,57.0,128.0,24.0
Cyclin T1,953.0,373.0,829.0,356.0,618.0,482.0,27.0,120.0,648.0,882.0,789.0
Muscarinic acetylcholine receptor M2,34.0,579.0,214.0,585.0,224.0,273.0,775.0,932.0,586.0,765.0,561.0
Beta-1 adrenergic receptor,950.0,102.0,151.0,944.0,491.0,399.0,149.0,953.0,543.0,70.0,798.0
Serotonin 1a (5-HT1a) receptor,773.0,644.0,757.0,355.0,231.0,175.0,313.0,423.0,4.0,796.0,599.0
Kynurenine 3-monooxygenase,471.0,998.0,927.0,178.0,971.0,643.0,806.0,0.0,515.0,299.0,526.0
"Glutaminase kidney isoform, mitochondrial",36.0,459.0,125.0,262.0,318.0,996.0,1000.0,791.0,984.0,947.0,57.0
Serine/threonine-protein kinase PIM1,17.0,7.0,259.0,972.0,22.0,995.0,679.0,740.0,999.0,665.0,981.0
Tyrosine-protein kinase JAK3,991.0,150.0,377.0,396.0,885.0,47.0,61.0,841.0,101.0,1.0,188.0
Arachidonate 5-lipoxygenase,993.0,209.0,690.0,142.0,624.0,708.0,148.0,842.0,393.0,113.0,138.0
ATPase family AAA domain-containing protein 2,999.0,341.0,749.0,13.0,940.0,59.0,548.0,104.0,252.0,50.0,5.0
Muscarinic acetylcholine receptor M1,60.0,814.0,197.0,167.0,609.0,184.0,606.0,765.0,21.0,766.0,473.0
Tyrosyl-DNA phosphodiesterase 2,834.0,787.0,493.0,28.0,470.0,860.0,689.0,150.0,576.0,790.0,383.0
Dopamine D2 receptor,818.0,758.0,948.0,959.0,36.0,64.0,7.0,483.0,86.0,788.0,384.0
Beta-glucocerebrosidase,944.0,3.0,309.0,32.0,47.0,760.0,640.0,1000.0,781.0,2.0,58.0
Cannabinoid CB1 receptor,122.0,989.0,562.0,38.0,211.0,692.0,983.0,127.0,243.0,918.0,83.0
Serine/threonine-protein kinase Aurora-B,501.0,529.0,106.0,8.0,991.0,566.0,978.0,912.0,234.0,239.0,100.0
Histone-lysine N-methyltransferase EZH2,103.0,995.0,465.0,20.0,977.0,104.0,953.0,3.0,162.0,990.0,408.0
Dopamine D4 receptor,3.0,841.0,732.0,911.0,947.0,134.0,445.0,73.0,349.0,962.0,686.0
Acetylcholinesterase,760.0,31.0,466.0,996.0,22.0,806.0,41.0,866.0,298.0,153.0,924.0
Motilin receptor,50.0,290.0,859.0,993.0,380.0,449.0,337.0,859.0,999.0,333.0,918.0
MAP kinase-activated protein kinase 2,161.0,62.0,561.0,998.0,63.0,837.0,346.0,412.0,422.0,84.0,998.0
Cyclooxygenase-1,134.0,935.0,503.0,401.0,325.0,484.0,848.0,133.0,848.0,785.0,457.0
Norepinephrine transporter,994.0,284.0,155.0,0.0,456.0,722.0,198.0,919.0,326.0,1.0,355.0
Alpha-1d adrenergic receptor,911.0,579.0,698.0,247.0,830.0,205.0,310.0,44.0,518.0,189.0,664.0
Serotonin 2a (5-HT2a) receptor,941.0,709.0,84.0,1.0,954.0,100.0,131.0,938.0,18.0,977.0,0.0
Anandamide amidohydrolase,490.0,211.0,633.0,984.0,29.0,273.0,384.0,121.0,54.0,391.0,941.0
Aldehyde reductase,796.0,47.0,237.0,970.0,973.0,908.0,217.0,798.0,998.0,58.0,295.0
Serotonin 2c (5-HT2c) receptor,0.0,961.0,643.0,950.0,6.0,970.0,937.0,698.0,927.0,969.0,937.0
Tyrosine-protein kinase BLK,835.0,211.0,882.0,963.0,88.0,189.0,290.0,491.0,391.0,711.0,536.0
Dipeptidyl peptidase I,951.0,287.0,229.0,152.0,885.0,964.0,715.0,587.0,351.0,307.0,587.0
Adenosine A1 receptor,953.0,44.0,677.0,21.0,209.0,362.0,674.0,121.0,518.0,205.0,487.0
Acyl coenzyme A:cholesterol acyltransferase,16.0,997.0,825.0,79.0,1000.0,290.0,926.0,1.0,897.0,919.0,451.0
Type-1 angiotensin II receptor,1.0,835.0,291.0,329.0,997.0,905.0,877.0,276.0,820.0,994.0,862.0
Sphingosine 1-phosphate receptor Edg-8,141.0,222.0,25.0,648.0,206.0,476.0,133.0,982.0,923.0,11.0,784.0
c-Jun N-terminal kinase 1,240.0,68.0,246.0,997.0,167.0,828.0,317.0,920.0,985.0,32.0,861.0
Serotonin transporter,783.0,771.0,764.0,684.0,146.0,92.0,95.0,415.0,4.0,82.0,876.0
ADAMTS5,1000.0,119.0,344.0,26.0,862.0,220.0,112.0,498.0,2.0,183.0,95.0
Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,93.0,684.0,440.0,910.0,111.0,728.0,494.0,305.0,907.0,949.0,613.0
Alpha-1a adrenergic receptor,94.0,643.0,254.0,790.0,154.0,152.0,757.0,989.0,982.0,974.0,18.0
Dual-specificity tyrosine-phosphorylation regulated kinase 1A,526.0,480.0,842.0,80.0,953.0,460.0,820.0,10.0,259.0,955.0,351.0
Cyclooxygenase-2,13.0,668.0,234.0,41.0,968.0,977.0,984.0,182.0,968.0,678.0,918.0
Voltage-gated potassium channel subunit Kv1.1,121.0,383.0,216.0,510.0,681.0,256.0,303.0,885.0,156.0,970.0,110.0
Histamine H1 receptor,951.0,136.0,286.0,905.0,8.0,766.0,579.0,966.0,462.0,633.0,122.0
ADAMTS4,82.0,453.0,322.0,941.0,439.0,430.0,608.0,688.0,479.0,960.0,622.0
Alpha-1b adrenergic receptor,987.0,64.0,675.0,836.0,281.0,604.0,24.0,105.0,892.0,74.0,970.0
Potassium channel subfamily K member 3,5.0,966.0,788.0,892.0,59.0,872.0,901.0,252.0,784.0,55.0,995.0
"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",581.0,688.0,817.0,172.0,743.0,100.0,250.0,486.0,12.0,333.0,105.0
Carbonic anhydrase VII,339.0,975.0,925.0,804.0,160.0,223.0,255.0,464.0,189.0,977.0,142.0
Neurokinin 2 receptor,998.0,756.0,427.0,215.0,412.0,24.0,240.0,869.0,44.0,64.0,200.0
Mu opioid receptor,790.0,640.0,865.0,239.0,439.0,794.0,469.0,361.0,822.0,278.0,435.0
"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3",982.0,55.0,710.0,382.0,401.0,863.0,595.0,220.0,0.0,823.0,437.0
Caspase-3,888.0,246.0,732.0,228.0,920.0,93.0,341.0,290.0,644.0,86.0,84.0
Lysosomal Pro-X carboxypeptidase,73.0,7.0,24.0,550.0,638.0,806.0,873.0,1000.0,976.0,628.0,264.0
Glycine transporter 1,484.0,574.0,964.0,652.0,302.0,938.0,467.0,25.0,902.0,28.0,983.0
Dopamine D3 receptor,982.0,170.0,267.0,683.0,226.0,418.0,57.0,345.0,158.0,317.0,540.0
Serine/threonine-protein kinase Sgk1,31.0,940.0,746.0,991.0,942.0,156.0,226.0,89.0,870.0,144.0,983.0
Ribosomal protein S6 kinase alpha 3,1.0,929.0,199.0,405.0,780.0,960.0,951.0,73.0,999.0,841.0,994.0
Peroxisome proliferator-activated receptor gamma,870.0,73.0,33.0,184.0,42.0,289.0,432.0,999.0,261.0,601.0,8.0
Delta opioid receptor,36.0,876.0,968.0,867.0,928.0,729.0,695.0,26.0,979.0,311.0,988.0
Hypoxanthine-guanine phosphoribosyltransferase,221.0,996.0,892.0,949.0,152.0,64.0,168.0,103.0,85.0,955.0,336.0
Kappa opioid receptor,298.0,205.0,523.0,992.0,23.0,48.0,325.0,916.0,174.0,103.0,507.0
C5a anaphylatoxin chemotactic receptor,3.0,730.0,89.0,150.0,479.0,896.0,944.0,515.0,549.0,870.0,830.0
Dual specificity phosphatase Cdc25C,999.0,16.0,307.0,12.0,555.0,303.0,423.0,717.0,56.0,66.0,83.0
Dopamine transporter,999.0,387.0,515.0,0.0,725.0,300.0,635.0,798.0,4.0,471.0,0.0
Peroxisome proliferator-activated receptor alpha,630.0,33.0,66.0,818.0,307.0,624.0,622.0,941.0,789.0,864.0,127.0
HERG,46.0,835.0,727.0,473.0,517.0,495.0,381.0,137.0,776.0,375.0,965.0
Epoxide hydratase,491.0,965.0,985.0,798.0,31.0,741.0,502.0,2.0,71.0,947.0,197.0
Phosphodiesterase 3A,94.0,46.0,135.0,611.0,1000.0,573.0,551.0,790.0,651.0,933.0,135.0
